編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVPMLMKPHGGFBJ88CC,3,20.63,本共有部分之項目有公共服務空間、頂蓋型沿街步道、管委會空間、樓梯間、機房等五項。,鋼筋混凝土造,107年10月26日,十五層,
RPVPMLMKPHGGFBJ88CC,3,7.90,本共有部分之項目有停車空間、防空避難室兼停車空間等２項。,鋼筋混凝土造,107年10月26日,十五層,
RPPRMLOKPHGGFBJ68CC,13,231.76,商業用,鋼筋混凝土造,97年3月21日,十四層,
RPPRMLOKPHGGFBJ68CC,13,31.93,共有部分,鋼筋混凝土造,97年3月21日,十四層,
RPVOMLNKPHGGFBJ88CC,41,98.52,住家用,加強磚造,69年1月28日,二層,
RPPRMLOKPHGGFBJ68CC,13,9.14,共有部分,鋼筋混凝土造,97年3月21日,十四層,
RPPPMLQKPHGGFBJ68CC,5,64.37,住家用,鋼筋混凝土造,105年6月8日,二十七層,
RPUNMLOKPHGGFBJ78CC,1,63.97,集合住宅,鋼筋混凝土造,109年12月25日,二十四層,
RPPPMLQKPHGGFBJ68CC,5,20.06,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,
RPUNMLOKPHGGFBJ78CC,1,59.84,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會空間、防災中心、梯間、機房、水箱等七項。,鋼筋混凝土造,109年12月25日,二十四層,
RPPPMLQKPHGGFBJ68CC,5,40.33,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,
RPROMLNKPHGGFBJ48CC,10,119.74,住家用,鋼筋混凝土造,100年11月28日,十九層,
RPROMLNKPHGGFBJ48CC,10,28.15,本共有部分之項目有樓梯間、水箱、機房等３項,鋼筋混凝土造,100年11月28日,十九層,
