鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.58,住,,,1091206,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.62,2,2,2,有,無,4600000,54111,一樓平面,9.09,1000000,,RPTOMLOKQHGGFAT07CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.58,住,,,1100110,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.62,2,2,2,有,無,4700000,55614,一樓平面,9.09,1000000,,RPUOMLOKQHGGFAT17CB,小倆口5
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,16.78,商,,,1100816,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.0,2,2,2,有,無,5680000,54548,坡道平面,20.87,1200000,,RPRNMLQKQHGGFAT96CB,聯協敦峰
屏東巿,房地(土地+建物)+車位,屏東縣屏東市勝興段139地號,30.36,住,,,1100805,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.66,2,2,2,有,無,6230000,57198,一樓平面,13.72,1200000,,RPSNMLQKQHGGFAT07CB,鑽石印象5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市勝興段139地號,30.41,住,,,1100814,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.11,2,2,2,有,無,5660000,56874,其他,8.02,650000,,RPTNMLQKQHGGFAT17CB,鑽石印象5
屏東巿,房地(土地+建物),屏東縣屏東市博愛路與崇德一路交叉口,32.06,住,,,1100724,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.32,3,2,2,有,無,5200000,52889,,0.0,0,,RPVNMLQKQHGGFAT37CB,Park 96
屏東巿,房地(土地+建物)+車位,屏東縣屏東市博愛路與崇德一路交叉口,42.0,住,,,1100807,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.73,4,2,2,有,無,7700000,50978,一樓平面,14.3,1000000,,RPWNMLQKQHGGFAT47CB,Park 96
屏東巿,房地(土地+建物)+車位,屏東縣屏東市博愛路與崇德一路交叉口,36.73,住,,,1100807,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6900000,52468,一樓平面,14.3,1000000,,RPXNMLQKQHGGFAT57CB,Park 96
屏東巿,房地(土地+建物),屏東縣屏東市公興路,106.74,,鄉村區,乙種建築用地,1100716,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,177.71,6,2,4,有,無,9750000,54865,,0.0,0,,RPOOMLQKQHGGFAT76CB,玉成印象2
屏東巿,房地(土地+建物),屏東縣屏東市公興路,125.03,,鄉村區,乙種建築用地,1100722,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.31,6,2,4,有,無,9120000,52928,,0.0,0,,RPPOMLQKQHGGFAT86CB,玉成印象2
屏東巿,房地(土地+建物)+車位,屏東縣屏東市勝興段139地號,30.41,住,,,1100811,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.11,2,2,2,有,無,5500000,55057,其他,8.02,650000,,RPPNMLRKQHGGFAT86CB,鑽石印象5
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,22.11,商,,,1100814,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.09,3,2,2,有,無,7100000,54519,坡道平面,20.87,1200000,,RPQNMLRKQHGGFAT96CB,聯協敦峰
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路,22.51,商,,,1100802,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.02,3,2,2,有,無,7200000,53563,一樓平面,20.87,1300000,,RPRNMLRKQHGGFAT07CB,聯協敦峰
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路,22.11,商,,,1100710,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.09,3,2,2,有,無,7200000,55443,坡道平面,20.87,1200000,,RPSNMLRKQHGGFAT17CB,聯協敦峰
