鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
新竹市,房地(土地+建物)+車位,新竹市新香街,55.47,,山坡地保育區,丙種建築用地,1100613,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.47,3,1,2,有,無,8480000,80522,坡道平面,33.06,1200000,,RPQNMLKKQHGGFAO48DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.06,,山坡地保育區,丙種建築用地,1100614,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.81,2,1,2,有,無,6380000,80956,坡道平面,33.06,1300000,,RPRNMLKKQHGGFAO58DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.78,,山坡地保育區,丙種建築用地,1100613,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.97,2,1,2,有,無,6580000,74816,坡道平面,33.06,1200000,,RPSNMLKKQHGGFAO68DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新香街,41.73,,山坡地保育區,丙種建築用地,1100614,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.59,2,1,2,有,無,6450000,81064,坡道平面,33.06,1300000,,RPTNMLKKQHGGFAO78DB,自在煙波
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,19.35,住,,,1100725,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.91,2,2,1,有,無,6250000,53672,坡道平面,37.23,900000,,RPTOMLKKQHGGFAO88DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,24.92,住,,,1100725,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.64,3,2,2,有,無,7820000,53890,坡道平面,37.23,900000,,RPWOMLKKQHGGFAO56DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,24.92,住,,,1100718,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.64,3,2,2,有,無,7750000,54124,坡道平面,37.23,800000,,RPXOMLKKQHGGFAO66DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,19.32,住,,,1100717,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.78,2,2,1,有,無,5980000,53039,坡道平面,37.23,700000,,RPOPMLKKQHGGFAO48DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,19.35,住,,,1100724,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.91,2,2,1,有,無,6400000,55177,坡道平面,37.23,900000,,RPPPMLKKQHGGFAO58DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西濱路一段與西濱路一段189巷路口,17.82,住,,,1100716,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.19,2,2,1,有,無,5900000,55459,坡道平面,37.23,800000,,RPQPMLKKQHGGFAO68DB,OHIYO「花漾城」
新竹市,房地(土地+建物)+車位,新竹市新竹市東大路二段,32.82,,鄉村區,乙種建築用地,1100802,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.0,3,2,2,有,無,15220000,96350,坡道平面,34.33,2630000,,RPPNMLLKQHGGFAO38CB,元方/大景首席
新竹市,房地(土地+建物)+車位,新竹市新竹市東大路二段,32.29,,鄉村區,乙種建築用地,1100802,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.33,3,2,2,有,無,14560000,91227,坡道平面,40.75,2830000,,RPQNMLLKQHGGFAO48CB,元方/大景首席
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,34.17,,一般農業區,甲種建築用地,1100730,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.57,3,2,2,有,無,6490000,49088,坡道平面,33.73,1000000,,RPTNMLLKQHGGFAO78CB,向海那?
