鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
七堵區,建物,基隆市七堵區明德二路１５之４３號８樓,0.0,住,,,1100623,土地1建物0車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,90.71,3,2,1,有,無,無,12000,132,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXPMLPJPHGGFDC78CC
安樂區,建物,基隆市安樂區基金一路１４６號,0.0,住,,,1100616,土地1建物0車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,122.8,3,2,1,有,無,無,12000,98,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOQMLPJPHGGFDC97CC
中正區,建物,基隆市中正區觀海街１６９號１０樓,0.0,住,,,1100619,土地1建物0車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.22,1,0,1,有,無,無,6500,208,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWNMLQJPHGGFDC58CC
暖暖區,建物,基隆市暖暖區源遠路３４３號１０樓,0.0,住,,,1100621,土地1建物0車位0,十層,12,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850104,85.62,3,1,1,有,無,無,10000,117,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXNMLQJPHGGFDC68CC
中正區,建物,基隆市中正區新豐街４６８號之３  １５樓,0.0,住,,,1100625,土地1建物0車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,55.87,1,1,1,有,無,無,9000,161,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOOMLQJPHGGFDC87CC
安樂區,建物,基隆市安樂區安和一街４巷７之４號,0.0,住,,,1100624,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690308,82.29,3,2,1,有,無,無,8800,107,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPOMLQJPHGGFDC97CC
安樂區,建物,基隆市安樂區基金一路１１２巷１１０弄１６之２號６樓,0.0,住,,,1100621,土地1建物0車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851126,121.51,3,2,2,有,無,無,11000,91,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQOMLQJPHGGFDC08CC
中正區,建物,基隆市中正區新豐街４６０之６號１１樓,0.0,住,,,1100624,土地1建物0車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,37.07,1,0,1,有,無,無,7200,194,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPROMLQJPHGGFDC18CC
中正區,建物,基隆市中正區觀海街１１５號１４樓,0.0,住,,,1100622,土地1建物0車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,32.56,1,1,1,有,無,無,6500,200,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLQJPHGGFDC38CC
中山區,建物,基隆市中山區中山二路５１巷１３之３號３樓,0.0,住,,,1100623,土地1建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750620,82.88,4,2,1,有,無,無,11500,139,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUOMLQJPHGGFDC48CC
安樂區,建物,基隆市安樂區中和路１６８巷５弄９號５樓,0.0,住,,,1100621,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,82.83,2,1,1,有,無,無,6000,72,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVOMLQJPHGGFDC58CC
中正區,建物,基隆市中正區觀海街１１５號１３樓,0.0,住,,,1100624,土地1建物0車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,32.56,1,1,1,有,無,無,6000,184,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWOMLQJPHGGFDC68CC
七堵區,建物,基隆市七堵區福一街５１巷３２之２號,0.0,住,,,1100623,土地1建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710911,114.67,4,1,2,有,無,無,10000,87,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXOMLQJPHGGFDC78CC
信義區,建物,基隆市信義區東信路３５巷３４之３號,0.0,住,,,1100629,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700708,77.41,3,2,1,有,無,無,5000,65,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOPMLQJPHGGFDC97CC
安樂區,建物,基隆市安樂區基金一路１７５巷６之３號,0.0,住,,,1100621,土地1建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690502,69.06,2,1,1,有,無,無,8000,116,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPQPMLQJPHGGFDC18CC
