鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段新市段230地號,17.85,住,,,1100805,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.54,2,2,2,有,無,8280000,70832,坡道平面,32.82,1500000,,RPUNMLNLQHGGFEF68CB,新市一丁目
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號,20.23,住,,,1100725,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.99,2,2,2,有,無,7130000,67203,坡道平面,31.41,1110000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLQHGGFIF58CB,景自慢
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴段321地號,36.34,住,,,1100731,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,210.06,3,2,2,有,無,15160000,80774,坡道平面,44.66,1800000,,RPRNMLNLQHGGFIF78CB,森聯之王-森悅
鶯歌區,房地(土地+建物),新北市鶯歌區鳳鳴段321地號,27.1,住,,,1100726,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,134.04,3,2,2,有,無,10550000,78708,,0.0,0,,RPTNMLNLQHGGFIF98CB,森聯之王-森悅
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴段352地號,31.59,住,,,1100730,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.97,3,2,2,有,無,12970000,73179,坡道平面,30.33,1800000,,RPUNMLNLQHGGFIF09CB,森聯之王-森闊
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳三路與龍七路交叉口鳳鳴段206-1、213、214地號,23.07,住,,,1100727,土地3建物1車位2,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.33,3,2,2,有,無,10870000,82115,坡道平面,76.36,3400000,,RPVNMLNLQHGGFIF56CB,青松翫
汐止區,房地(土地+建物),新北市汐止區汐萬路1段158號15樓,8.32,商,,,1100806,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.56,1,1,1,有,無,6700000,110634,,0.0,0,,RPPNMLNLQHGGFDF18DB,芯飛揚
三峽區,房地(土地+建物)+車位,新北市三峽區大學路,15.93,住,,,1100730,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.82,1,2,1,有,無,9990000,133236,坡道平面,35.35,1800000,,RPPNMLOLQHGGFIF68CB,北大極
三峽區,房地(土地+建物)+車位,新北市三峽區大學路,15.93,住,,,1100731,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.14,1,2,1,有,無,10180000,137953,坡道平面,38.67,1700000,,RPQNMLOLQHGGFIF78CB,北大極
三峽區,房地(土地+建物)+車位,新北市三峽區大學路,21.35,住,,,1100816,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.94,2,2,2,有,無,14080000,149265,坡道平面,38.67,1800000,,RPRNMLOLQHGGFIF88CB,北大極
三峽區,房地(土地+建物)+車位,新北市三峽區大學路,23.88,住,,,1100819,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.76,2,2,2,有,無,14510000,139103,坡道平面,38.67,1700000,,RPSNMLOLQHGGFIF98CB,北大極
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號,20.23,住,,,1100701,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.24,2,2,2,有,無,8170000,74459,坡道平面,28.66,1500000,,RPTNMLOLQHGGFIF09CB,景自慢
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號,25.71,住,,,1100705,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.79,3,2,2,有,無,10800000,78304,坡道平面,28.66,1550000,,RPUNMLOLQHGGFIF56CB,景自慢
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號,25.55,住,,,1100707,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.81,3,2,2,有,無,10600000,76825,坡道平面,28.66,1600000,,RPVNMLOLQHGGFIF66CB,景自慢
