鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海十五街,27.78,住,,,1101205,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.24,2,2,1,有,無,6930000,65849,其他,12.77,0,,RPPNMLLLKIGGFAU58CB,夏沐(華廈),1棟4-B號
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海十五街,23.39,住,,,1101215,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.64,2,1,1,有,無,6400000,70609,其他,12.77,0,,RPQNMLLLKIGGFAU68CB,夏沐(華廈),1棟6-D號
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街,49.38,住,,,1101209,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.01,3,2,2,有,無,11790000,78595,,0.0,0,,RPRNMLLLKIGGFAU78CB,達觀園,1棟5A號
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市中原路二段,34.7,住,,,1101221,土地4建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.09,3,2,2,有,無,11500000,78267,坡道平面,16.49,1200000,,RPQNMLMLKIGGFAU78CB,中原特區,1棟6F-E1號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中央路四段,22.11,住,,,1101129,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.67,2,2,2,有,無,6320000,71954,升降機械,6.87,650000,,RPSNMLMLKIGGFAU98CB,紐約-生活美學家,乙棟F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.16,商,,,1101204,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.31,2,1,1,有,無,6450000,77051,升降機械,13.28,900000,,RPPNMLMLKIGGFAU78DB,麗晶,1棟A3-2F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,8.4,商,,,1101220,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.64,1,1,1,有,無,5000000,75423,升降機械,13.28,900000,,RPQNMLMLKIGGFAU88DB,麗晶,1棟A5-3F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.16,商,,,1101216,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.31,2,1,1,有,無,6550000,77051,升降機械,13.28,1000000,,RPRNMLMLKIGGFAU98DB,麗晶,1棟A3-5F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,9.2,商,,,1101203,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.76,1,1,1,有,無,5600000,79018,升降機械,13.28,900000,,RPSNMLMLKIGGFAU09DB,麗晶,1棟A1-7F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.16,商,,,1101207,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.31,2,1,1,有,無,6750000,79828,升降機械,13.28,1000000,,RPTNMLMLKIGGFAU56DB,麗晶,1棟A3-7F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.46,商,,,1101202,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.49,2,1,1,有,無,6900000,80852,升降機械,13.28,900000,,RPUNMLMLKIGGFAU66DB,麗晶,1棟A2-8F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.16,商,,,1101202,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.31,2,1,1,有,無,6700000,80522,升降機械,13.28,900000,,RPVNMLMLKIGGFAU76DB,麗晶,1棟A3-8F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,11.46,商,,,1101203,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.34,2,1,1,有,無,6950000,78315,升降機械,13.28,1150000,,RPWNMLMLKIGGFAU86DB,麗晶,1棟A7-5F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市光復街,9.2,商,,,1101209,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.76,1,1,1,有,無,5680000,78682,升降機械,13.28,1000000,,RPXNMLMLKIGGFAU96DB,麗晶,1棟A1-6F號
