鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090729,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11750000,91942,坡道平面,36.0,1800000,,RPTWOLOKKIGGFAH98CB,百川水硯,D棟1-7F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1091023,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,12600000,97025,坡道平面,36.0,2100000,,RPUWOLOKKIGGFAH09CB,百川水硯,D棟1-8F號
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路三民段227地號,19.19,住,,,1101202,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.62,3,2,2,有,無,15600000,108082,坡道平面,28.79,2000000,,RPVWOLOKKIGGFAH56CB,合康檜邑,B棟2-7F號
桃園區,房地(土地+建物)+車位,桃園市桃園區水岸二街與水岸七街交叉口,22.68,住,,,1101127,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.13,3,2,2,有,無,15880000,104243,坡道平面,34.02,1900000,,RPWWOLOKKIGGFAH66CB,築億海格,A7-7F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1091222,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,12250000,95639,坡道平面,36.0,1900000,,RPXWOLOKKIGGFAH76CB,百川水硯,D棟1-9F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090822,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,12000000,94252,坡道平面,36.0,1800000,,RPONPLOKKIGGFAH67CB,百川水硯,D棟1-10F號
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路三民段227地號,18.85,住,,,1101206,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.45,3,2,2,有,無,14470000,101650,坡道平面,28.79,1900000,,RPPNPLOKKIGGFAH77CB,合康檜邑,D棟2-6F號
桃園區,房地(土地+建物)+車位,桃園市桃園區水岸二街與水岸七街交叉口,22.68,住,,,1101120,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.51,3,2,2,有,無,15900000,104765,坡道平面,31.4,1850000,,RPQNPLOKKIGGFAH87CB,築億海格,A7-8F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090822,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11500000,89632,坡道平面,36.0,1800000,,RPRNPLOKKIGGFAH97CB,百川水硯,D棟1-11F號
桃園區,房地(土地+建物)+車位,桃園市桃園區中央街與青溪二路口,18.14,住,,,1090810,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.22,3,2,2,有,無,11780000,92220,坡道平面,36.0,1800000,,RPSNPLOKKIGGFAH08CB,百川水硯,D棟1-12F號
