編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLPKKIGGFFH78CC,25,16.16,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPVNMLPKKIGGFFH78CC,25,6.66,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPPOMLPKKIGGFEH18CC,28,89.26,住家用,鋼筋混凝土造,83年5月3日,九層,
RPPOMLPKKIGGFEH18CC,28,10.69,共有部份,鋼筋混凝土造,83年5月3日,九層,
RPPOMLPKKIGGFEH18CC,28,19.58,共有部份,鋼筋混凝土造,83年5月3日,九層,
RPQOMLPKKIGGFFH38CC,41,71.49,住家用,鋼筋混凝土造,69年5月27日,四層,
RPWOMLPKKIGGFFH98CC,41,84.79,住家用,鋼筋混凝土造,69年10月8日,四層,
RPOOMLPKKIGGFFH18CC,6,27.63,住家用,鋼筋混凝土造,104年8月31日,四層,
RPOOMLPKKIGGFFH18CC,6,12.12,共同使用項目計有：樓梯間,鋼筋混凝土造,104年8月31日,四層,
RPTOMLPKKIGGFFH68CC,6,99.55,店舖、儲藏室,鋼筋混凝土造,104年6月20日,七層,
RPTOMLPKKIGGFFH68CC,6,145.14,共有部分之項目有：防空避難室兼停車空間、停車空間、管委會空間、樓梯間、機房等五項,鋼筋混凝土造,104年6月20日,七層,
RPTPMLPKKIGGFEH68CC,27,113.74,住家用,鋼筋混凝土造,84年4月7日,七層,
RPTPMLPKKIGGFEH68CC,27,6.00,共有部份,鋼筋混凝土造,84年4月7日,七層,
RPTPMLPKKIGGFEH68CC,27,27.28,共有部份,鋼筋混凝土造,84年4月7日,七層,
RPQOMLPKKIGGFEH28CC,36,93.36,住家用,鋼筋混凝土造,74年6月17日,四層,
RPOOMLPKKIGGFDH97CC,24,86.34,住家用,鋼筋混凝土造,86年12月24日,十三層,
RPOOMLPKKIGGFDH97CC,24,13.17,防空避難室、管理中心,鋼筋混凝土造,86年12月24日,十三層,
RPOOMLPKKIGGFDH97CC,24,11.45,樓梯間、電梯間、機房、水箱,鋼筋混凝土造,86年12月24日,十三層,
RPPOMLPKKIGGFDH08CC,3,63.25,集合住宅,鋼筋混凝土造,107年11月22日,十五層,
RPPOMLPKKIGGFDH08CC,3,32.08,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間、附屬停車空間、附屬管委會空間）、梯間、水箱、機械室等八項,鋼筋混凝土造,107年11月22日,十五層,
RPSOMLPKKIGGFDH38CC,25,103.48,住家用,鋼筋混凝土造,85年11月6日,十二層,
RPSOMLPKKIGGFDH38CC,25,19.64,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPSOMLPKKIGGFDH38CC,25,13.40,共有部份,鋼筋混凝土造,85年11月6日,十二層,
RPVOMLPKKIGGFDH68CC,20,69.75,住宅、人行道,鋼筋混凝土造,90年5月10日,四層,
RPOPMLPKKIGGFDH08CC,3,63.11,集合住宅,鋼筋混凝土造,107年11月22日,十五層,
