鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E02棟19樓,9.42,商,,,1101118,土地1建物1車位1,十九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.24,3,2,2,有,無,6950000,55853,坡道平面,24.71,1000000,,RPVSNLLKKIGGFFB28CB,遠雄幸福成,E棟E02F19號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E05棟19樓,7.62,商,,,1101118,土地1建物1車位1,十九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.41,2,2,1,有,無,5690000,56243,坡道平面,24.71,870000,,RPWSNLLKKIGGFFB38CB,遠雄幸福成,E棟E05F19號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F11棟27樓,6.5,商,,,1101118,土地1建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.86,2,2,1,有,無,4890000,53862,坡道平面,24.71,950000,,RPXSNLLKKIGGFFB48CB,遠雄幸福成,F棟F11F27號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E10棟26樓,6.73,商,,,1101118,土地1建物1車位1,二十六層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.63,2,2,1,有,無,5080000,54399,坡道平面,24.71,950000,,RPOTNLLKKIGGFFB67CB,遠雄幸福成,E棟E10F26號
梧棲區,房地(土地+建物),臺中市梧棲區八德東路E08棟24樓,6.5,商,,,1101118,土地1建物1車位0,二十四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.16,2,2,1,有,無,4050000,54612,,0.0,0,,RPPTNLLKKIGGFFB77CB,遠雄幸福成,E棟E08F24號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F10棟24樓,6.73,商,,,1101118,土地1建物1車位1,二十四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.15,2,2,1,有,無,4960000,54675,坡道平面,24.71,890000,,RPQTNLLKKIGGFFB87CB,遠雄幸福成,F棟F10F24號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E02棟08樓,9.42,商,,,1101118,土地1建物1車位1,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.24,3,2,2,有,無,6670000,53694,坡道平面,24.71,950000,,RPRTNLLKKIGGFFB97CB,遠雄幸福成,E棟E02F08號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F10棟27樓,6.73,商,,,1101118,土地1建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.15,2,2,1,有,無,5070000,55347,坡道平面,24.71,950000,,RPSTNLLKKIGGFFB08CB,遠雄幸福成,F棟F10F27號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F02棟28樓,9.42,商,,,1101118,土地1建物1車位1,二十八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.34,3,2,2,有,無,6900000,56176,坡道平面,24.71,910000,,RPTTNLLKKIGGFFB18CB,遠雄幸福成,F棟F02F28號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E06棟25樓,9.42,商,,,1101118,土地1建物1車位1,二十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.11,3,2,2,有,無,7020000,56861,坡道平面,24.71,970000,,RPUTNLLKKIGGFFB28CB,遠雄幸福成,E棟E06F25號
