鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1090824,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,5720000,85744,其他,34.02,800000,,RPXNMLQKRHGGFCN27CB,鹿和居,F棟4號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090824,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6400000,69700,坡道平面,15.36,1100000,,RPOOMLQKRHGGFCN09CB,鹿和居,F棟5號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090817,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6300000,68385,坡道平面,15.36,1100000,,RPPOMLQKRHGGFCN56CB,鹿和居,F棟6號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1091005,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6180000,93761,其他,34.02,800000,,RPQOMLQKRHGGFCN66CB,鹿和居,F棟7號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090930,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6450000,70358,坡道平面,15.36,1100000,,RPROMLQKRHGGFCN76CB,鹿和居,F棟8號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090929,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6450000,70358,坡道平面,15.36,1100000,,RPSOMLQKRHGGFCN86CB,鹿和居,F棟9號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1090909,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6260000,95155,其他,34.02,800000,,RPTOMLQKRHGGFCN96CB,鹿和居,F棟10號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1091229,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6200000,67070,坡道平面,15.36,1100000,,RPUOMLQKRHGGFCN07CB,鹿和居,F棟11號
二林鎮,房地(土地+建物),彰化縣二林鎮儒林路,158.99,,鄉村區,乙種建築用地,1100821,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,134.51,4,2,3,有,無,8300000,61705,,0.0,0,,RPPNMLRKRHGGFGN96CB,新天地第九期,C棟1號
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮中東段875-5號,74.11,,鄉村區,乙種建築用地,1100822,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.5,4,2,3,有,無,6950000,41246,,0.0,0,,RPPNMLRKRHGGFHN07CB,一品居,A棟9號
埔鹽鄉,房地(土地+建物),彰化縣埔鹽鄉中正路,76.69,住,,,1100822,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,133.03,3,1,3,有,無,7100000,53371,,0.0,0,,RPQNMLRKRHGGFHN17CB,至善里仁I,A棟15號
埔心鄉,房地(土地+建物),彰化縣埔心鄉菜寮路162巷,86.0,,鄉村區,乙種建築用地,1100823,土地3建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,113.9,3,1,2,有,無,6600000,57946,,0.0,0,,RPRNMLRKRHGGFHN27CB,至善天邸,D棟3號
員林市,房地(土地+建物)+車位,彰化縣員林市豐年街,39.07,住,,,1100716,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.32,3,2,2,有,無,7350000,67575,一樓平面,19.83,1100000,,RPQNMLRKRHGGFDN76CB,惠眾豐富,G棟5號
