編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQQMLLLPHGGFAT66DA,,33.69,見其他登記事項,鋼筋混凝土造,110年6月15日,五層,
RPVNMLLKRHGGFCT17DA,26,168.49,住家用,鋼筋混凝土造,85年1月19日,三層,一層 二層 三層 屋頂突出物
RPUNMLKKRHGGFAT76DA,8,246.58,住家用,鋼筋混凝土構造,102年8月13日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLLKRHGGFCT76DA,27,21.79,防空避難室、停車空間、梯間,鋼筋混凝土造,84年1月4日,十一層,
RPRNMLLKRHGGFCT76DA,27,81.50,住家用,鋼筋混凝土造,84年1月4日,十一層,八層 陽台
RPTOMLRKRHGGFCT67DA,15,1496.00,管理室、雞舍,加強磚造,94年5月18日,一層,一層
RPWNMLNKRHGGFCT47DA,27,225.88,住商用,鋼筋混凝土造,83年12月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPVOMLRKRHGGFCT87DA,,79.86,集合住宅,鋼筋混凝土構造,110年5月18日,五層,四層 陽台
RPVOMLRKRHGGFCT87DA,,33.86,本共有部分之項目有停車空間、集合住宅及共同梯間等三項。,鋼筋混凝土構造,110年5月18日,五層,
RPUOMLRKRHGGFCT77DA,,79.86,集合住宅,鋼筋混凝土構造,110年5月18日,五層,五層 陽台
