鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.91,住,,,1100330,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.66,3,2,2,有,無,7930000,53115,坡道平面,24.66,1450000,,RPVQMLLKRHGGFCD48CB,CASA,D棟5號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.14,住,,,1100403,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.53,3,2,2,有,無,7830000,53279,坡道平面,24.66,1550000,,RPWQMLLKRHGGFCD58CB,CASA,B棟7號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,18.45,住,,,1100325,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.86,2,2,1,有,無,5560000,51746,坡道平面,24.66,1410000,,RPXQMLLKRHGGFCD68CB,CASA,B棟6號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.91,住,,,1100313,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.66,3,2,2,有,無,7930000,53033,坡道平面,24.66,1460000,,RPPRMLLKRHGGFCD97CB,CASA,D棟5號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.91,住,,,1100416,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.66,3,2,2,有,無,7970000,53770,坡道平面,24.66,1410000,,RPRRMLLKRHGGFCD18CB,CASA,D棟5號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,34.6,住,,,1100416,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.04,4,2,2,有,無,10080000,54200,坡道平面,24.66,1550000,,RPSRMLLKRHGGFCD28CB,CASA,A棟1號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,34.6,住,,,1100327,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.04,4,2,2,有,無,9890000,53628,坡道平面,24.66,1450000,,RPTRMLLKRHGGFCD38CB,CASA,A棟1號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.14,住,,,1100328,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.53,3,2,2,有,無,7870000,54467,坡道平面,24.66,1450000,,RPURMLLKRHGGFCD48CB,CASA,D棟7號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,34.6,住,,,1100328,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.04,4,2,2,有,無,10030000,54200,坡道平面,24.66,1500000,,RPVRMLLKRHGGFCD58CB,CASA,A棟2號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,34.6,住,,,1100326,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.04,4,2,2,有,無,10270000,55090,坡道平面,24.66,1600000,,RPWRMLLKRHGGFCD68CB,CASA,A棟2號
