鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路３７２號,31.96,住,,,1101101,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830705,155.25,2,1,2,有,無,有,15000,97,,0.0,0,,RPRNMLLKJIGGFAU68CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路３８８號,307.0,住,,,1101022,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0960111,436.72,0,0,0,無,無,有,55000,126,,0.0,0,,RPPOMLMKJIGGFAU68CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中華路二段６３號,188.0,商,,,1101104,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0880403,213.52,0,0,0,無,無,有,30000,141,,0.0,0,,RPQOMLMKJIGGFAU78CC
新城鄉,建物,花蓮縣新城鄉民族路７３號,0.0,商,,,1101112,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.26,1,0,1,有,無,有,8500,211,,0.0,0,續租。；,RPUOMLMKJIGGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２６號６樓之７,5.7,住,,,1101104,土地1建物1車位0,見其他登記事項,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,42.32,1,0,1,有,有,有,6600,156,,0.0,0,,RPVOMLMKJIGGFAU66CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯四路５１號,396.0,商,,,1101105,土地3建物1車位0,見其他登記事項,2,店面(店鋪),住商用、視廳歌唱、停車空間,鋼骨造,0831216,598.39,0,0,0,無,無,有,65000,109,,0.0,0,,RPWNMLSKJIGGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街３８號五樓之一,23.38,住,,,1101020,土地1建物1車位0,見其他登記事項,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,129.99,4,1,2,有,有,有,15000,115,,0.0,0,含管理費、稅金或水電等費用。；含管理費,RPSPMLSKJIGGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民九街９６號,28.36,住,,,1101029,土地1建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),集合住宅、自用儲藏室、店舖,鋼筋混凝土造,0830412,171.62,2,1,2,有,有,有,15000,87,,0.0,0,,RPUPMLSKJIGGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市信義街８３號,116.0,商,,,1101025,土地3建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0640507,251.68,6,1,7,有,無,有,35000,139,,0.0,0,,RPQNMLTKJIGGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路２１１號４樓之３,11.53,住,,,1101112,土地1建物1車位0,見其他登記事項,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,63.14,2,1,1,有,有,有,10000,158,,0.0,0,,RPPPMLTKJIGGFAU86CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街３６號第５樓,54.28,,鄉村區,乙種建築用地,1101115,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,140.12,4,2,2,有,有,有,13500,96,,0.0,0,,RPRPMLTKJIGGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１３６號五樓之七,52.2,住,,,1101020,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,141.92000000000002,2,1,1,有,有,有,8500,60,,0.0,0,含管理費、稅金或水電等費用。；含管理費,RPSPMLTKJIGGFAU17CC
