鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西屯區,房地(土地+建物),臺中市西屯區文心路三段６之６號１８樓８,8.57,住,,,1101110,土地1建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,19000,224,,0.0,0,社會住宅,RPWNMLRKJIGGFCB08CC
西屯區,車位,臺中市西屯區文心路三段６號等公共設施,0.0,,,,1101104,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,2500,,坡道平面,0.0,2500,,RPOOMLRKJIGGFCB37CC
西屯區,車位,臺中市西屯區文心路三段６號等公共設施,0.0,,,,1101025,土地0建物0車位1,,,其他,,,,35.91,0,0,0,有,有,無,2500,,坡道平面,0.0,2500,含管理費、稅金或水電等費用。；,RPPOMLRKJIGGFCB47CC
西屯區,車位,臺中市西屯區文心路三段６號等公共設施,0.0,,,,1101104,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,2500,,坡道平面,0.0,2500,,RPQOMLRKJIGGFCB57CC
西屯區,車位,臺中市西屯區文心路三段６號等公共設施,0.0,,,,1101111,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,3000,,坡道平面,0.0,3000,,RPROMLRKJIGGFCB67CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段６-６號８F８,8.57,商,,,1101104,土地1建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,122.67,2,1,1,有,有,有,16000,130,坡道平面,0.0,0,,RPSOMLRKJIGGFCB77CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段６號７F６,5.63,商,,,1101106,土地1建物1車位0,七層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.489999999999995,1,0,1,有,有,有,15000,256,,0.0,0,,RPTOMLRKJIGGFCB87CC
南屯區,建物,臺中市南屯區大業路３０７之４號地下一層,9.68,住,,,1101117,土地0建物1車位0,地下一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830111,86.47,0,0,0,無,有,無,11000,127,,0.0,0,,RPWQMLRKJIGGFCB38CC
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段４２６號七樓之１,20.87,住,,,1101020,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850612,163.41,3,2,2,有,有,有,15000,92,坡道機械,0.0,0,社會住宅包租代管公會版。,RPQRMLRKJIGGFCB87CC
西區,房地(土地+建物),臺中市西區三民路一段５０巷８號４樓５５,2.71,住,,,1101019,土地2建物1車位0,四層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.47,1,1,1,有,有,有,6000,169,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPTOMLRKJIGGFAB67CC
中區,房地(土地+建物),臺中市中區中華路一段１２１號１６樓之２４,3.0,住,,,1101020,土地1建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,58.55,1,1,2,有,有,有,8500,145,,0.0,0,社會住宅包租代管公會版。,RPPPMLRKJIGGFAB37CC
中區,房地(土地+建物),臺中市中區中華路一段１２１號１２樓之２４,1.98,住,,,1101021,土地1建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,38.72,1,1,2,有,有,有,6800,176,,0.0,0,社會住宅包租代管公會版。,RPQPMLRKJIGGFAB47CC
中區,房地(土地+建物),臺中市中區中華路一段１２１號１３樓之５,3.07,住,,,1101025,土地1建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,60.18,1,1,2,有,有,有,6500,108,,0.0,0,社會住宅包租代管公會版。,RPRPMLRKJIGGFAB57CC
