鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,建物,臺北市中山區民生東路二段８３號五樓之３７,0.0,商,,,1100923,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690314,46.599999999999994,1,1,1,有,無,有,19900,427,,0.0,0,,RPRQMLKKJIGGFCA07CC
中山區,建物,臺北市中山區中山北路二段９９號１０樓,0.0,商,,,1101014,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,0730627,136.81,0,0,0,無,無,無,65000,475,,0.0,0,,RPSQMLKKJIGGFCA17CC
中山區,建物,臺北市中山區南京東路一段１３２巷１３號二樓,0.0,商,,,1101017,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671215,142.19,4,2,2,有,有,有,35000,246,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPVQMLKKJIGGFCA47CC
中山區,建物,臺北市中山區撫順街４１巷１之２號九樓,0.0,商,,,1101016,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780119,37.82,1,0,1,有,有,有,17000,449,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPWQMLKKJIGGFCA57CC
文山區,建物,臺北市文山區景興路１３７巷７號四樓,0.0,住,,,1101030,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681018,93.08,3,2,1,有,無,有,15000,161,,0.0,0,,RPQQMLKKJIGGFAA76CC
文山區,建物,臺北市文山區興隆路４段１４５巷２０號四樓,0.0,住,,,1101101,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731204,115.41999999999999,3,2,1,有,無,有,19000,165,,0.0,0,,RPTQMLKKJIGGFAA07CC
中正區,建物,臺北市中正區羅斯福路三段３１２號八樓,0.0,商,,,1101028,土地0建物1車位0,八層,8,店面(店鋪),見使用執照,鋼筋混凝土造,0680111,171.3,0,3,1,有,有,有,75000,438,,0.0,0,含增建或未登記建物。；,RPXQMLKKJIGGFAA47CC
文山區,建物,臺北市文山區辛亥路四段２０９巷２０號八樓,0.0,住,,,1101022,土地0建物1車位1,八層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090430,153.72,2,2,2,有,有,有,50000,325,坡道平面,40.45,0,,RPORMLKKJIGGFAA66CC
中正區,建物,臺北市中正區連雲街２６巷３之１號２樓,0.0,住,,,1101019,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,30.29,2,1,1,有,無,有,20000,660,,0.0,0,,RPRNMLKKJIGGFBA66CC
中正區,建物,臺北市中正區開封街一段１９號２樓,0.0,商,,,1101013,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),,鋼筋混凝土造,,112.04,1,1,1,有,無,無,68000,607,,0.0,0,,RPWNMLKKJIGGFBA17CC
